2024-09-01 05:43:42+00:00,27.6,876.7,4.1,95.86,17.3,-1.12,0.42
2024-09-01 05:44:31+00:00,27.6,876.7,4.1,95.63,17.4,-1.12,0.42
2024-09-01 05:46:27+00:00,27.6,876.7,4.1,95.63,17.4,-0.86,0.30
2024-09-01 05:47:42+00:00,28.0,869.0,4.0,95.63,17.4,-0.86,0.30
2024-09-01 05:49:28+00:00,28.0,869.0,4.0,95.51,17.59,-0.86,0.30
2024-09-01 05:51:42+00:00,28.9,889.9,4.0,95.51,17.59,-0.86,0.30
2024-09-01 05:54:27+00:00,28.9,889.9,4.0,95.39,17.74,-0.86,0.30
2024-09-01 05:55:42+00:00,27.6,859.1,3.7,95.39,17.74,-0.86,0.30
2024-09-01 05:59:32+00:00,27.6,859.1,3.7,95.30,18.01,-0.86,0.30
2024-09-01 05:59:42+00:00,5.6,542.3,0.9,95.30,18.01,-0.86,0.30
2024-09-01 06:01:26+00:00,5.6,542.3,0.9,95.30,18.01,-0.58,0.81
2024-09-01 06:03:42+00:00,29.6,885.5,3.6,95.30,18.01,-0.58,0.81
2024-09-01 06:04:31+00:00,29.6,885.5,3.6,94.83,18.01,-0.58,0.81
2024-09-01 06:07:42+00:00,27.9,855.8,4.1,94.83,18.01,-0.58,0.81
2024-09-01 06:09:27+00:00,27.9,855.8,4.1,94.35,17.89,-0.58,0.81
2024-09-01 06:11:42+00:00,22.6,783.2,3.8,94.35,17.89,-0.58,0.81
2024-09-01 06:14:29+00:00,22.6,783.2,3.8,94.06,17.81,-0.58,0.81
2024-09-01 06:15:42+00:00,25.3,826.1,4.3,94.06,17.81,-0.58,0.81
2024-09-01 06:16:27+00:00,25.3,826.1,4.3,94.06,17.81,-0.46,0.08
2024-09-01 06:19:30+00:00,25.3,826.1,4.3,94.18,17.96,-0.46,0.08
2024-09-01 06:19:42+00:00,31.0,886.6,4.8,94.18,17.96,-0.46,0.08
2024-09-01 06:23:42+00:00,28.2,859.1,4.6,94.18,17.96,-0.46,0.08
2024-09-01 06:24:30+00:00,28.2,859.1,4.6,94.10,18.24,-0.46,0.08
2024-09-01 06:27:42+00:00,28.2,860.2,4.4,94.10,18.24,-0.46,0.08
2024-09-01 06:29:33+00:00,28.2,860.2,4.4,93.81,18.4,-0.46,0.08
2024-09-01 06:31:29+00:00,28.2,860.2,4.4,93.81,18.4,-0.91,0.09
2024-09-01 06:31:42+00:00,31.9,915.2,4.6,93.81,18.4,-0.91,0.09
2024-09-01 06:34:29+00:00,31.9,915.2,4.6,93.53,18.58,-0.91,0.09
2024-09-01 06:35:42+00:00,27.6,838.2,4.2,93.53,18.58,-0.91,0.09
2024-09-01 06:39:28+00:00,27.6,838.2,4.2,93.13,18.76,-0.91,0.09
2024-09-01 06:39:42+00:00,6.6,546.7,0.9,93.13,18.76,-0.91,0.09
2024-09-01 06:43:42+00:00,25.0,819.5,4.1,93.13,18.76,-0.91,0.09
2024-09-01 06:44:29+00:00,25.0,819.5,4.1,92.93,19.18,-0.91,0.09
2024-09-01 06:46:29+00:00,25.0,819.5,4.1,92.93,19.18,-0.54,0.48
2024-09-01 06:47:42+00:00,23.3,786.5,4.1,92.93,19.18,-0.54,0.48
2024-09-01 06:49:30+00:00,23.3,786.5,4.1,92.17,19.40,-0.54,0.48
2024-09-01 06:51:42+00:00,20.4,717.2,3.4,92.17,19.40,-0.54,0.48
2024-09-01 06:54:30+00:00,20.4,717.2,3.4,91.70,19.70,-0.54,0.48
2024-09-01 06:55:42+00:00,25.3,807.4,4.3,91.70,19.70,-0.54,0.48
2024-09-01 06:59:32+00:00,25.3,807.4,4.3,90.88,19.90,-0.54,0.48
2024-09-01 06:59:42+00:00,23.0,766.7,4.4,90.88,19.90,-0.54,0.48
2024-09-01 07:01:29+00:00,23.0,766.7,4.4,90.88,19.90,0.09,-0.01
2024-09-01 07:03:42+00:00,20.5,721.6,4.1,90.88,19.90,0.09,-0.01
2024-09-01 07:04:30+00:00,20.5,721.6,4.1,89.34,20.05,0.09,-0.01
2024-09-01 07:09:28+00:00,20.5,721.6,4.1,88.54,20.31,0.09,-0.01
2024-09-01 07:11:42+00:00,17.5,701.8,3.5,88.54,20.31,0.09,-0.01
2024-09-01 07:14:27+00:00,17.5,701.8,3.5,87.77,20.53,0.09,-0.01
2024-09-01 07:15:42+00:00,14.3,665.5,3.0,87.77,20.53,0.09,-0.01
2024-09-01 07:16:30+00:00,14.3,665.5,3.0,87.77,20.53,-0.46,1.45
2024-09-01 07:19:30+00:00,14.3,665.5,3.0,86.18,20.61,-0.46,1.45
2024-09-01 07:19:42+00:00,3.7,482.9,0.8,86.18,20.61,-0.46,1.45
2024-09-01 07:23:42+00:00,18.5,704.0,3.4,86.18,20.61,-0.46,1.45
2024-09-01 07:24:32+00:00,18.5,704.0,3.4,86.55,21.14,-0.46,1.45
2024-09-01 07:27:42+00:00,13.8,658.9,3.0,86.55,21.14,-0.46,1.45
2024-09-01 07:29:31+00:00,13.8,658.9,3.0,84.93,21.36,-0.46,1.45
2024-09-01 07:31:30+00:00,13.8,658.9,3.0,84.93,21.36,-0.18,0.02
2024-09-01 07:31:42+00:00,15.4,662.2,2.8,84.93,21.36,-0.18,0.02
2024-09-01 07:34:29+00:00,15.4,662.2,2.8,83.10,21.41,-0.18,0.02
2024-09-01 07:35:42+00:00,16.6,685.3,3.7,83.10,21.41,-0.18,0.02
2024-09-01 07:39:30+00:00,16.6,685.3,3.7,82.66,21.82,-0.18,0.02
2024-09-01 07:39:42+00:00,22.4,732.6,3.7,82.66,21.82,-0.18,0.02
2024-09-01 07:43:42+00:00,19.6,722.7,3.8,82.66,21.82,-0.18,0.02
2024-09-01 07:44:28+00:00,19.6,722.7,3.8,81.39,22.02,-0.18,0.02
2024-09-01 07:46:31+00:00,19.6,722.7,3.8,81.39,22.02,0.13,0.20
2024-09-01 07:47:42+00:00,15.5,677.6,3.3,81.39,22.02,0.13,0.20
